match_id,win,blue_dragons,blue_heralds,blue_towers,blue_kills,blue_firstBlood,blue_voidgrubs,red_dragons,red_heralds,red_towers,red_kills,red_voidgrubs,blue_top_gold,blue_top_cs,blue_top_kills,blue_top_deaths,blue_top_champion,blue_top_tag,red_top_gold,red_top_cs,red_top_kills,red_top_deaths,red_top_champion,red_top_tag,top_gold_diff,blue_jungle_gold,blue_jungle_cs,blue_jungle_kills,blue_jungle_deaths,blue_jungle_champion,blue_jungle_tag,red_jungle_gold,red_jungle_cs,red_jungle_kills,red_jungle_deaths,red_jungle_champion,red_jungle_tag,jungle_gold_diff,blue_middle_gold,blue_middle_cs,blue_middle_kills,blue_middle_deaths,blue_middle_champion,blue_middle_tag,red_middle_gold,red_middle_cs,red_middle_kills,red_middle_deaths,red_middle_champion,red_middle_tag,middle_gold_diff,blue_bottom_gold,blue_bottom_cs,blue_bottom_kills,blue_bottom_deaths,blue_bottom_champion,blue_bottom_tag,red_bottom_gold,red_bottom_cs,red_bottom_kills,red_bottom_deaths,red_bottom_champion,red_bottom_tag,bottom_gold_diff,blue_utility_gold,blue_utility_cs,blue_utility_kills,blue_utility_deaths,blue_utility_champion,blue_utility_tag,red_utility_gold,red_utility_cs,red_utility_kills,red_utility_deaths,red_utility_champion,red_utility_tag,utility_gold_diff,blue_comp,red_comp
KR_8226473405,1,1,0,0,18,0,3,1,0,1,9,0,5515,109,3,4,Ambessa,Unknown,5570,108,2,5,Yone,Assassin,-55,8384,145,4,2,Shyvana,Fighter,6524,87,5,2,XinZhao,Fighter,1860,7034,117,7,1,Katarina,Assassin,6229,114,2,5,Galio,Tank,805,5801,123,1,0,AurelionSol,Mage,6407,149,0,3,Jhin,Marksman,-606,4963,29,3,2,Pyke,Support,3585,30,0,3,Nautilus,Tank,1378,혼합조합,혼합조합
KR_8224532863,0,0,0,0,11,0,3,2,0,0,13,0,6915,158,3,1,Singed,Tank,5701,116,3,4,Trundle,Fighter,1214,5098,106,1,3,Pantheon,Fighter,6067,121,2,2,XinZhao,Fighter,-969,5325,103,2,3,Taliyah,Mage,6034,130,2,2,Orianna,Mage,-709,6654,144,4,1,Ashe,Marksman,6773,132,5,1,Ezreal,Marksman,-119,4923,18,1,5,Camille,Fighter,4643,26,1,2,Seraphine,Mage,280,혼합조합,혼합조합
KR_8206504470,0,0,0,2,8,0,3,2,0,1,23,0,5464,97,0,4,TwistedFate,Mage,6889,130,4,3,Vladimir,Mage,-1425,8308,112,5,4,Jayce,Fighter,6624,130,5,1,Naafiri,Assassin,1684,5403,118,2,3,Ahri,Mage,5349,120,2,3,Yone,Assassin,54,5606,99,1,6,Twitch,Marksman,8734,132,6,2,Yunara,Unknown,-3128,3898,32,0,6,Morgana,Mage,5933,16,6,0,Zilean,Support,-2035,마법사조합,암살자조합
KR_8220089590,1,0,0,0,10,0,3,1,0,0,9,0,5873,116,3,4,Anivia,Mage,5379,102,3,5,Kennen,Mage,494,6647,120,4,1,JarvanIV,Tank,5111,80,1,2,MonkeyKing,Fighter,1536,5722,140,1,2,Renekton,Fighter,5477,117,3,1,Fizz,Assassin,245,5872,136,2,1,Smolder,Marksman,6005,133,2,1,Ezreal,Marksman,-133,3361,21,0,2,Seraphine,Mage,3603,14,0,1,Karma,Mage,-242,혼합조합,혼합조합
KR_8188283060,1,2,0,0,22,1,3,0,0,4,7,0,7384,128,5,1,Sett,Fighter,4335,97,0,6,Fiora,Fighter,3049,8508,102,10,1,LeeSin,Fighter,5552,110,2,4,Hecarim,Fighter,2956,6340,133,1,2,Yone,Assassin,4665,78,2,5,Akali,Assassin,1675,7562,128,4,2,Caitlyn,Marksman,5695,110,0,4,Jinx,Marksman,1867,5127,17,2,1,Braum,Support,5059,16,3,3,Lulu,Support,68,혼합조합,혼합조합
KR_8224623440,1,2,0,0,17,0,0,0,0,1,10,3,5071,118,1,3,Akali,Assassin,5501,136,1,1,KSante,Tank,-430,6394,126,4,1,MasterYi,Assassin,6327,102,4,1,Pantheon,Fighter,67,5593,95,5,2,Galio,Tank,6377,123,3,3,Cassiopeia,Mage,-784,6948,125,3,4,Ezreal,Marksman,5495,98,0,7,Ashe,Marksman,1453,5596,22,4,2,Seraphine,Mage,4339,29,2,5,Nautilus,Tank,1257,암살자조합,혼합조합
KR_8221629034,0,0,0,0,11,0,3,1,0,0,22,0,4233,77,0,4,DrMundo,Fighter,6685,124,5,1,Aatrox,Fighter,-2452,6926,106,5,4,XinZhao,Fighter,7771,128,7,0,Diana,Fighter,-845,5585,131,1,5,Azir,Mage,6870,123,4,2,Yasuo,Fighter,-1285,6837,132,4,2,Ezreal,Marksman,5759,112,1,4,Kaisa,Marksman,1078,4298,23,1,7,Leona,Tank,5951,28,5,4,Pantheon,Fighter,-1653,혼합조합,브루저조합
KR_8227602533,0,1,0,1,10,1,1,1,0,1,9,2,5750,111,1,2,Shen,Tank,6711,134,4,4,Smolder,Marksman,-961,5709,113,2,1,Vi,Fighter,5603,107,1,0,XinZhao,Fighter,106,5578,129,1,1,Galio,Tank,5412,112,2,3,Annie,Mage,166,6257,147,0,0,Jhin,Marksman,5950,133,1,3,Velkoz,Mage,307,6475,27,6,5,Rengar,Assassin,4119,24,1,0,Rell,Tank,2356,혼합조합,혼합조합
KR_8205711091,0,0,0,0,9,0,2,1,0,0,15,1,6498,131,3,6,Irelia,Fighter,5778,97,4,4,Zaahen,Unknown,720,6444,112,2,2,Yone,Assassin,6516,106,4,2,Naafiri,Assassin,-72,5716,111,3,0,Ahri,Mage,5592,139,1,2,Aurora,Unknown,124,4261,98,0,5,Jhin,Marksman,6421,134,5,0,Varus,Marksman,-2160,4087,34,1,2,Nautilus,Tank,4304,14,1,1,Blitzcrank,Tank,-217,혼합조합,혼합조합
KR_8215248923,0,0,0,1,5,0,0,2,0,0,14,3,5442,128,1,2,Malphite,Tank,6225,133,3,1,Sion,Tank,-783,4995,92,1,3,Kindred,Marksman,5974,103,3,1,Quinn,Marksman,-979,5600,116,1,4,TwistedFate,Mage,7648,140,5,1,Viktor,Mage,-2048,6799,120,2,3,Draven,Marksman,6616,131,2,2,Ezreal,Marksman,183,3554,16,0,2,Bard,Support,4816,21,1,0,Karma,Mage,-1262,하이퍼캐리,하이퍼캐리
KR_8218470999,1,0,0,1,18,0,2,1,0,1,11,1,5970,130,2,1,Ambessa,Unknown,5865,139,0,3,Renekton,Fighter,105,6834,100,5,2,Pantheon,Fighter,6951,96,5,5,Sylas,Mage,-117,7259,123,5,3,Talon,Assassin,5918,101,4,4,Naafiri,Assassin,1341,6929,106,3,3,Kaisa,Marksman,5750,120,1,4,Ezreal,Marksman,1179,5489,33,3,2,Neeko,Mage,4870,18,1,2,Bard,Support,619,혼합조합,혼합조합
KR_8196936772,1,2,0,0,23,0,0,0,0,2,14,3,7905,130,7,4,Irelia,Fighter,4722,91,1,5,Volibear,Fighter,3183,7549,112,5,1,LeeSin,Fighter,7904,98,6,4,Briar,Fighter,-355,5809,112,3,4,Katarina,Assassin,5810,109,3,4,Lissandra,Mage,-1,9145,121,8,1,Samira,Marksman,5753,97,1,6,Xayah,Marksman,3392,4424,14,0,4,Gragas,Fighter,5206,22,3,4,Annie,Mage,-782,브루저조합,혼합조합
KR_8226327607,1,2,0,0,15,1,3,0,0,1,8,0,6386,129,4,1,Darius,Fighter,5180,116,1,5,Akali,Assassin,1206,4963,86,1,1,JarvanIV,Tank,6106,109,2,0,Vi,Fighter,-1143,7466,141,6,2,Leblanc,Assassin,5812,137,2,3,Cassiopeia,Mage,1654,7247,138,3,3,Ezreal,Marksman,5307,114,1,4,Jhin,Marksman,1940,4563,15,1,1,Karma,Mage,4251,18,2,3,Bard,Support,312,혼합조합,혼합조합
KR_8164771311,0,0,0,0,13,1,3,1,0,1,8,0,6018,131,3,2,Sylas,Mage,4809,106,1,3,Aatrox,Fighter,1209,4692,95,0,2,Poppy,Tank,7053,117,4,3,LeeSin,Fighter,-2361,6629,125,5,2,Ahri,Mage,5722,117,2,5,Annie,Mage,907,7973,150,4,1,Caitlyn,Marksman,5952,124,1,1,Sivir,Marksman,2021,4579,20,1,1,Thresh,Support,3418,20,0,1,Alistar,Tank,1161,혼합조합,혼합조합
KR_8224600433,1,1,0,0,11,0,3,1,0,0,11,0,5719,147,1,1,Ambessa,Unknown,5070,130,0,1,Sion,Tank,649,7103,140,4,0,Mordekaiser,Fighter,6272,110,2,2,Graves,Marksman,831,4753,104,1,2,Galio,Tank,5275,124,1,1,Vladimir,Mage,-522,6852,108,5,4,Smolder,Marksman,7615,122,6,4,Ezreal,Marksman,-763,4258,23,0,4,Neeko,Mage,4804,19,2,3,Karma,Mage,-546,혼합조합,하이퍼캐리
KR_8227845137,1,2,0,0,17,1,0,0,0,1,10,3,5004,135,0,0,Gragas,Fighter,5150,137,0,0,KSante,Tank,-146,7178,126,5,0,Vi,Fighter,5978,144,0,0,Gwen,Fighter,1200,5874,131,2,0,Ahri,Mage,6076,128,3,4,Sylas,Mage,-202,9570,130,7,5,Draven,Marksman,6955,103,6,9,Varus,Marksman,2615,5505,9,3,5,Pyke,Support,5297,16,1,4,Neeko,Mage,208,혼합조합,혼합조합
KR_8217412493,0,0,0,4,9,0,0,1,0,0,29,3,5822,96,2,7,Jayce,Fighter,7766,102,9,5,KSante,Tank,-1944,7148,96,4,5,Viego,Assassin,7346,113,6,0,Nunu,Tank,-198,5628,111,2,6,Ryze,Mage,7263,122,3,2,Talon,Assassin,-1635,4660,93,1,6,Smolder,Marksman,8389,120,9,1,Jinx,Marksman,-3729,3457,24,0,5,Nautilus,Tank,5170,12,2,1,Camille,Fighter,-1713,혼합조합,혼합조합
KR_8042392060,1,0,0,0,11,0,3,2,0,0,12,0,6964,137,4,0,Gnar,Fighter,4923,113,1,1,Warwick,Fighter,2041,6175,99,3,3,Zac,Tank,6694,134,3,1,Lillia,Fighter,-519,5623,106,2,3,Taliyah,Mage,5982,130,2,2,Galio,Tank,-359,5520,122,2,4,Sivir,Marksman,8824,150,5,2,Kaisa,Marksman,-3304,3754,17,0,2,Leona,Tank,4158,21,1,5,Alistar,Tank,-404,혼합조합,혼합조합
KR_8224291720,0,1,0,1,17,1,3,0,0,0,13,0,4575,92,0,1,Zilean,Support,5977,106,3,3,Sylas,Mage,-1402,6761,104,6,3,LeeSin,Fighter,5525,84,3,4,Nunu,Tank,1236,6393,107,4,3,Akshan,Marksman,5651,107,3,4,Jayce,Fighter,742,6816,112,2,1,Smolder,Marksman,6828,143,2,3,Caitlyn,Marksman,-12,5609,12,5,5,Pyke,Support,4950,24,2,3,Karma,Mage,659,하이퍼캐리,혼합조합
KR_8222572105,0,0,0,1,5,0,3,1,0,0,12,0,4697,63,3,2,Shen,Tank,7483,138,2,0,Gangplank,Fighter,-2786,5103,96,1,2,JarvanIV,Tank,5262,100,1,2,Sylas,Mage,-159,5767,141,1,2,Malzahar,Mage,6194,135,4,0,Hwei,Mage,-427,5780,117,0,0,Caitlyn,Marksman,5934,132,1,2,Ezreal,Marksman,-154,3424,19,0,6,Leona,Tank,4929,12,4,1,Camille,Fighter,-1505,전체탱커,혼합조합
KR_8221217347,0,1,0,1,11,1,0,1,0,0,18,3,6036,126,2,2,Darius,Fighter,5548,120,1,2,Gnar,Fighter,488,8472,116,7,5,Nidalee,Assassin,7475,98,5,4,Karthus,Mage,997,5452,120,0,2,Xerath,Mage,5711,114,3,1,Anivia,Mage,-259,5876,107,2,5,Zeri,Marksman,8387,142,6,2,Varus,Marksman,-2511,3478,21,0,4,Lulu,Support,5240,21,3,2,Nautilus,Tank,-1762,혼합조합,혼합조합
KR_8222020455,0,0,0,0,10,1,0,2,0,0,11,3,6065,123,4,2,Darius,Fighter,4185,83,0,5,Illaoi,Fighter,1880,5828,85,4,1,Elise,Mage,6666,130,3,2,Viego,Assassin,-838,5231,128,1,2,Yone,Assassin,5136,121,1,0,Galio,Tank,95,5212,106,1,4,Lucian,Marksman,6882,119,5,0,Jhin,Marksman,-1670,3615,22,0,2,Rell,Tank,4594,13,2,3,Bard,Support,-979,혼합조합,혼합조합
KR_8225819445,1,1,0,2,24,1,1,0,0,2,11,2,5014,103,2,3,Ambessa,Unknown,5390,112,1,2,Poppy,Tank,-376,6727,106,8,4,LeeSin,Fighter,6649,74,5,6,XinZhao,Fighter,78,6429,124,3,1,TwistedFate,Mage,6979,126,2,3,DrMundo,Fighter,-550,9278,123,7,2,Kaisa,Marksman,3833,58,0,10,Ezreal,Marksman,5445,5478,26,4,1,Neeko,Mage,5620,47,3,3,Brand,Mage,-142,혼합조합,혼합조합
KR_8217826360,1,1,0,0,17,0,3,0,0,0,9,0,4750,100,1,3,Yone,Assassin,6171,139,2,3,Jayce,Fighter,-1421,6764,96,6,0,Skarner,Fighter,5706,88,3,3,Sylas,Mage,1058,6337,124,4,1,Talon,Assassin,6290,134,2,2,TwistedFate,Mage,47,6447,112,4,2,Jhin,Marksman,5679,106,1,5,Xerath,Mage,768,4918,8,2,3,FiddleSticks,Unknown,4112,22,1,4,Nautilus,Tank,806,암살자조합,마법사조합
KR_8221272394,1,1,0,0,13,0,3,1,0,2,6,0,6952,135,4,1,Aurora,Unknown,4626,88,1,3,Sett,Fighter,2326,7148,113,3,1,Jayce,Fighter,5383,83,3,4,Viego,Assassin,1765,6934,110,5,2,Fizz,Assassin,5012,113,2,4,Viktor,Mage,1922,5915,129,1,1,Aphelios,Marksman,5511,126,0,1,Varus,Marksman,404,3463,21,0,1,Thresh,Support,3708,29,0,1,Janna,Support,-245,혼합조합,혼합조합
KR_8200194053,0,1,0,0,10,1,3,1,0,2,10,0,8249,167,4,1,Jayce,Fighter,3915,83,0,4,Singed,Tank,4334,5090,107,1,1,Elise,Mage,6808,119,3,0,Graves,Marksman,-1718,4803,122,0,3,Ambessa,Unknown,6544,156,3,0,Zed,Assassin,-1741,6160,129,2,3,Aphelios,Marksman,7011,122,4,1,Kaisa,Marksman,-851,4476,30,3,2,Thresh,Support,4042,25,0,5,Rakan,Support,434,혼합조합,하이퍼캐리
KR_8227511497,0,0,0,2,16,0,0,1,0,0,19,3,5140,97,1,5,Zed,Assassin,7303,143,4,3,LeeSin,Fighter,-2163,6662,123,3,2,RekSai,Fighter,6763,109,4,3,Nidalee,Assassin,-101,8601,83,11,5,Ekko,Assassin,7671,104,8,6,Qiyana,Assassin,930,5231,119,0,4,Ashe,Marksman,5908,119,1,3,MissFortune,Marksman,-677,4423,26,1,3,Senna,Marksman,4706,21,2,1,Zilean,Support,-283,암살자조합,암살자조합
KR_8217410846,0,0,0,1,11,0,3,1,0,2,19,0,7176,136,3,2,Jayce,Fighter,4392,74,2,4,Rengar,Assassin,2784,6340,77,3,5,Talon,Assassin,6086,129,2,4,Hecarim,Fighter,254,5270,126,1,2,Akali,Assassin,5715,131,3,3,Zoe,Mage,-445,6748,107,3,4,Zeri,Marksman,10055,146,11,0,Ezreal,Marksman,-3307,4055,19,1,6,Lulu,Support,5712,18,1,0,Nami,Support,-1657,암살자조합,혼합조합
KR_8181152989,1,2,0,1,21,0,3,0,0,1,15,0,4924,103,1,4,Garen,Fighter,6762,134,4,1,Vayne,Marksman,-1838,6637,80,6,5,LeeSin,Fighter,6398,107,1,3,Shyvana,Fighter,239,6726,129,4,1,Aurora,Unknown,5257,101,2,6,Vex,Mage,1469,8548,133,9,1,Ezreal,Marksman,6573,107,5,5,Jhin,Marksman,1975,4652,15,1,4,Karma,Mage,5172,19,3,6,Pyke,Support,-520,혼합조합,하이퍼캐리
KR_8221460260,1,1,0,0,18,1,0,0,0,0,7,3,4876,112,1,2,DrMundo,Fighter,5647,144,1,1,Gnar,Fighter,-771,6254,107,4,1,Graves,Marksman,4662,80,1,4,Elise,Mage,1592,5657,92,4,0,Annie,Mage,5846,141,2,1,Viktor,Mage,-189,7452,126,9,3,Lucian,Marksman,5306,83,3,7,Ezreal,Marksman,2146,4567,18,0,1,Yuumi,Support,3564,7,0,5,Pantheon,Fighter,1003,하이퍼캐리,혼합조합
KR_8227343419,0,0,0,2,14,1,3,2,0,0,16,0,4638,86,0,5,Yorick,Fighter,6937,127,4,4,Irelia,Fighter,-2299,6228,124,2,1,Viego,Assassin,7308,135,2,1,Graves,Marksman,-1080,6095,108,5,5,Ahri,Mage,6931,117,7,3,Leblanc,Assassin,-836,6649,131,2,4,Ezreal,Marksman,6731,120,3,2,Vladimir,Mage,-82,5556,14,5,1,Maokai,Tank,4475,27,0,4,Nautilus,Tank,1081,혼합조합,혼합조합
KR_8227531261,1,1,0,1,17,0,3,0,0,0,11,0,5732,119,2,2,Gnar,Fighter,6027,133,1,3,Jayce,Fighter,-295,5875,96,3,0,LeeSin,Fighter,7230,95,5,2,Viego,Assassin,-1355,6253,113,6,2,Orianna,Mage,5353,123,1,4,Ahri,Mage,900,5740,100,2,4,Ashe,Marksman,6858,122,4,4,KogMaw,Marksman,-1118,5215,13,4,3,Lulu,Support,3941,11,0,4,FiddleSticks,Unknown,1274,혼합조합,혼합조합
KR_8201828752,0,0,0,1,14,1,0,2,0,0,14,3,4450,62,2,3,Sylas,Mage,6250,127,1,2,Ryze,Mage,-1800,7071,102,5,3,Warwick,Fighter,7200,108,5,3,LeeSin,Fighter,-129,6006,136,2,1,Xerath,Mage,5701,126,2,2,Lissandra,Mage,305,7141,115,4,4,Ezreal,Marksman,6787,96,6,3,Ashe,Marksman,354,4138,23,1,3,Karma,Mage,4462,18,0,4,Blitzcrank,Tank,-324,마법사조합,혼합조합
KR_8220986480,1,1,0,0,16,1,3,1,0,3,13,0,6714,155,1,2,Jayce,Fighter,6142,119,3,2,KSante,Tank,572,8285,107,9,1,LeeSin,Fighter,6257,113,3,4,Viego,Assassin,2028,6996,113,3,3,TwistedFate,Mage,5431,133,1,3,Zoe,Mage,1565,6545,110,2,3,Ezreal,Marksman,7505,134,5,5,Kaisa,Marksman,-960,4520,9,1,4,Karma,Mage,4505,22,1,2,Galio,Tank,15,혼합조합,혼합조합
KR_8220155984,0,1,0,0,17,0,1,1,0,0,15,2,4735,102,1,3,Zaahen,Unknown,5725,105,3,3,KSante,Tank,-990,9042,138,8,3,Karthus,Mage,5910,85,4,4,LeeSin,Fighter,3132,5364,120,1,3,Zeri,Marksman,6881,122,5,3,Cassiopeia,Mage,-1517,8703,128,7,3,Ezreal,Marksman,6564,118,3,4,Lucian,Marksman,2139,4502,15,0,3,Rakan,Support,4832,27,0,3,Poppy,Tank,-330,하이퍼캐리,혼합조합
KR_8225059462,0,1,0,1,10,1,3,1,0,3,10,0,6718,126,3,3,KSante,Tank,4970,122,0,3,Vayne,Marksman,1748,6520,117,2,2,Ekko,Assassin,7284,98,5,0,RekSai,Fighter,-764,6586,127,4,3,Irelia,Fighter,7645,115,5,5,Pantheon,Fighter,-1059,6201,139,0,1,Aphelios,Marksman,5529,133,0,1,Jhin,Marksman,672,4388,28,1,1,Heimerdinger,Mage,3833,24,0,1,Xerath,Mage,555,혼합조합,하이퍼캐리
KR_8219668626,1,1,0,0,16,0,2,0,0,2,11,1,6593,154,1,1,Gangplank,Fighter,5416,135,1,1,KSante,Tank,1177,6746,117,4,3,XinZhao,Fighter,7210,82,7,5,JarvanIV,Tank,-464,6689,130,1,3,Viktor,Mage,5293,91,3,3,Annie,Mage,1396,7511,132,4,2,Mel,Unknown,5181,109,0,4,Smolder,Marksman,2330,6293,19,6,2,Pantheon,Fighter,4235,5,0,3,Bard,Support,2058,브루저조합,혼합조합
KR_8213212816,1,0,0,0,14,0,3,1,0,1,11,0,7364,130,5,1,KSante,Tank,4841,112,0,4,Fiora,Fighter,2523,8807,120,9,0,Viego,Assassin,5612,108,2,4,Rengar,Assassin,3195,4896,109,0,3,Katarina,Assassin,6489,138,4,1,Talon,Assassin,-1593,5538,117,0,3,Lucian,Marksman,6364,120,2,3,Jhin,Marksman,-826,4429,16,0,4,Nami,Support,4761,16,3,2,Karma,Mage,-332,암살자조합,암살자조합
KR_8215148485,1,0,0,1,11,1,3,2,0,0,14,0,4701,105,0,2,Fiora,Fighter,4455,108,0,4,Jayce,Fighter,246,7942,110,8,2,XinZhao,Fighter,8099,117,5,2,Qiyana,Assassin,-157,5595,135,0,4,Orianna,Mage,6450,126,4,2,Ekko,Assassin,-855,6554,125,3,2,Ezreal,Marksman,6821,133,3,2,Ashe,Marksman,-267,3956,8,0,4,Bard,Support,4822,16,2,1,Jax,Fighter,-866,혼합조합,암살자조합
KR_8175668358,1,1,0,0,7,1,0,1,0,0,9,3,4923,111,1,4,Rumble,Fighter,5489,112,3,3,Ambessa,Unknown,-566,6675,88,4,2,Qiyana,Assassin,6159,102,3,2,Nocturne,Assassin,516,5968,137,2,1,Katarina,Assassin,4519,99,1,2,Hwei,Mage,1449,6578,153,0,1,Xayah,Marksman,7597,155,2,0,Draven,Marksman,-1019,3323,24,0,1,Rakan,Support,3753,23,0,0,Thresh,Support,-430,암살자조합,혼합조합
KR_8215040974,0,0,0,3,9,1,0,1,0,0,23,3,3876,86,0,6,Vayne,Marksman,8276,134,5,0,Yorick,Fighter,-4400,6831,102,3,2,Quinn,Marksman,7117,108,4,0,JarvanIV,Tank,-286,5080,134,1,2,Ryze,Mage,6640,136,6,2,Annie,Mage,-1560,5623,99,1,9,Ezreal,Marksman,6298,103,3,5,Yunara,Unknown,-675,4996,16,4,4,Blitzcrank,Tank,5958,23,5,2,Bard,Support,-962,하이퍼캐리,혼합조합
KR_8225137471,1,2,0,0,22,1,0,0,0,3,5,3,7066,122,7,0,Aurora,Unknown,3659,68,0,6,Pantheon,Fighter,3407,6994,146,4,0,Belveth,Fighter,4284,64,1,5,LeeSin,Fighter,2710,6779,135,4,2,Talon,Assassin,6050,93,4,3,Katarina,Assassin,729,7677,117,5,1,Aphelios,Marksman,3699,80,0,6,Smolder,Marksman,3978,5019,13,2,2,Blitzcrank,Tank,3519,11,0,2,Alistar,Tank,1500,혼합조합,혼합조합
KR_8222023535,1,1,0,0,13,0,3,1,0,0,11,0,5397,126,2,1,KSante,Tank,4291,95,1,3,Poppy,Tank,1106,6891,112,5,2,JarvanIV,Tank,6715,83,6,1,Ekko,Assassin,176,5669,126,1,1,Ryze,Mage,5865,125,1,2,Naafiri,Assassin,-196,7121,123,4,2,Caitlyn,Marksman,5995,98,3,4,Sivir,Marksman,1126,4106,19,1,5,Thresh,Support,3990,18,0,3,Yuumi,Support,116,혼합조합,암살자조합
KR_8218541249,0,0,0,1,9,1,0,1,0,0,17,3,5768,130,2,2,Sion,Tank,6729,126,4,1,Olaf,Fighter,-961,4555,69,1,2,Evelynn,Assassin,6517,117,3,1,Naafiri,Assassin,-1962,6575,98,4,6,Qiyana,Assassin,6411,120,5,4,Ahri,Mage,164,6058,124,2,4,Smolder,Marksman,7174,116,3,2,Ashe,Marksman,-1116,3718,18,0,3,Karma,Mage,5533,18,2,1,Senna,Marksman,-1815,암살자조합,하이퍼캐리
KR_8140608007,1,1,0,0,10,0,0,1,0,1,7,3,5307,106,2,2,Malphite,Tank,5143,116,1,2,Ambessa,Unknown,164,5610,121,0,4,Zyra,Mage,6039,87,4,2,Vi,Fighter,-429,5681,149,1,1,Zed,Assassin,5731,138,1,0,Ahri,Mage,-50,7519,132,7,0,Ezreal,Marksman,4293,91,1,3,Kaisa,Marksman,3226,4492,15,0,0,Soraka,Support,3387,14,0,3,Leona,Tank,1105,혼합조합,혼합조합
KR_8224529454,0,1,0,1,17,1,3,0,0,1,12,0,6363,136,2,1,KSante,Tank,4788,112,1,4,Vayne,Marksman,1575,7038,111,6,1,Shaco,Assassin,6844,115,4,2,JarvanIV,Tank,194,5648,120,3,3,Diana,Fighter,6424,145,1,2,Orianna,Mage,-776,7326,127,3,3,Kalista,Marksman,7088,128,3,5,Zeri,Marksman,238,5125,17,3,4,Pantheon,Fighter,4970,9,3,4,Poppy,Tank,155,혼합조합,하이퍼캐리
KR_8217671184,1,1,0,0,13,1,3,0,0,0,15,0,5375,116,2,2,Akali,Assassin,4959,100,2,2,Yone,Assassin,416,6492,126,3,3,Graves,Marksman,8830,116,10,1,Zac,Tank,-2338,6193,128,2,2,Kaisa,Marksman,5588,127,0,3,Ahri,Mage,605,6799,103,6,4,Lucian,Marksman,5367,91,2,4,Aphelios,Marksman,1432,4920,14,0,4,Pyke,Support,4311,25,1,3,Thresh,Support,609,하이퍼캐리,혼합조합
KR_8220798390,0,0,0,2,9,1,0,1,0,0,10,3,5384,107,3,3,Yorick,Fighter,8130,128,4,3,Irelia,Fighter,-2746,6480,107,3,2,Naafiri,Assassin,5723,115,1,1,Taliyah,Mage,757,6567,150,2,0,Orianna,Mage,4524,92,1,3,Talon,Assassin,2043,5535,130,1,3,MissFortune,Marksman,7296,156,4,0,Ezreal,Marksman,-1761,3834,20,0,2,Janna,Support,3640,14,0,2,Bard,Support,194,혼합조합,혼합조합
KR_8224850904,1,1,0,1,14,1,3,0,0,1,11,0,5905,94,3,4,MonkeyKing,Fighter,6229,110,5,5,Renekton,Fighter,-324,7883,114,7,3,Taliyah,Mage,5369,103,1,2,XinZhao,Fighter,2514,5602,152,0,0,Yone,Assassin,5656,136,0,0,Ziggs,Mage,-54,6767,108,3,1,Senna,Marksman,6737,124,2,5,Xayah,Marksman,30,4765,18,1,3,Twitch,Marksman,4934,24,3,2,Rakan,Support,-169,하이퍼캐리,혼합조합
KR_8217111204,0,0,0,1,12,0,1,2,0,1,26,2,6307,124,3,2,Gnar,Fighter,5277,91,3,5,Tryndamere,Fighter,1030,6989,85,5,7,Diana,Fighter,8597,134,10,2,Talon,Assassin,-1608,5897,140,2,2,Yasuo,Fighter,6743,133,5,1,Taliyah,Mage,-846,6024,91,2,8,Caitlyn,Marksman,7999,134,7,1,Jhin,Marksman,-1975,4342,12,0,7,Nautilus,Tank,4818,25,1,3,Rell,Tank,-476,브루저조합,혼합조합
KR_8104847232,1,1,0,1,4,0,3,1,0,1,11,0,5203,97,2,3,Lulu,Support,5558,126,2,1,Gwen,Fighter,-355,5299,121,0,3,Jayce,Fighter,6857,97,6,1,LeeSin,Fighter,-1558,3935,89,0,5,Zoe,Mage,6852,134,3,0,Orianna,Mage,-2917,7388,160,2,0,Jinx,Marksman,5755,126,0,0,Sivir,Marksman,1633,3780,21,0,0,Milio,Support,3631,18,0,2,Soraka,Support,149,혼합조합,혼합조합
KR_8183071686,1,0,0,1,25,1,0,2,0,2,16,3,6886,139,3,0,Zoe,Mage,3610,62,0,2,Volibear,Fighter,3276,9921,107,14,5,Graves,Marksman,6494,106,4,4,Talon,Assassin,3427,5175,129,0,5,Irelia,Fighter,5307,104,2,4,Sylas,Mage,-132,6773,107,3,1,Swain,Mage,9354,129,8,5,Kaisa,Marksman,-2581,5586,12,5,5,Pyke,Support,5054,24,2,10,Sion,Tank,532,혼합조합,혼합조합
KR_8219272465,1,0,0,0,13,1,3,1,0,1,10,0,6332,128,3,1,Teemo,Marksman,4921,102,1,3,Ryze,Mage,1411,6030,106,2,2,Ambessa,Unknown,6249,75,3,6,Vi,Fighter,-219,5954,102,6,2,Katarina,Assassin,5695,122,4,0,Ahri,Mage,259,6243,133,2,1,Ashe,Marksman,5514,108,2,3,Jinx,Marksman,729,3937,26,0,4,Maokai,Tank,3512,19,0,1,Rakan,Support,425,하이퍼캐리,혼합조합
KR_8201143823,1,2,0,1,15,1,3,0,0,0,4,0,4702,105,1,2,KSante,Tank,6727,156,2,1,Heimerdinger,Mage,-2025,6101,98,5,1,Udyr,Fighter,4919,96,0,1,Naafiri,Assassin,1182,6072,95,5,0,Hwei,Mage,4516,105,0,4,Viktor,Mage,1556,7185,144,4,0,Smolder,Marksman,5244,108,1,4,Kaisa,Marksman,1941,4518,17,0,1,Bard,Support,3850,33,1,5,Zyra,Mage,668,혼합조합,마법사조합
